0.368741,0.555465,0.298993,0.410773,0.296757,1
0.381408,0.609675,0.285611,0.318781,0.29732,1
0.333495,0.297972,0.445612,0.67691,0.831196,1
0.362317,0.588106,0.291725,0.318797,0.296726,1
0.724993,0.418977,0.532634,0.522236,0.268461,1
0.345219,0.519553,0.473482,0.418034,0.293961,1
0.915957,0.170223,0.333766,0.379362,0.304555,1
0.323365,0.450249,0.627279,0.251649,0.268575,1
0.481776,0.598548,0.253541,0.40406,0.382043,1
0.331879,0.405604,0.861414,0.167647,0.474804,1
0.467048,0.515143,0.303192,0.404717,0.29782,1
0.389781,0.5774,0.824347,0.225124,0.245896,1
0.315985,0.338817,0.630298,0.876146,0.320799,1
0.323653,0.424546,0.72812,0.242152,0.320799,1
0.341018,0.71382,0.269432,0.310331,0.284219,1
0.517445,0.42232,0.423917,0.389786,0.34676,1
0.374455,0.424228,0.628894,0.516918,0.226855,2
0.331283,0.338387,0.50297,0.82456,0.575385,2
0.320036,0.298894,0.573743,0.268419,0.444442,2
0.463339,0.695483,0.506437,0.540889,0.253054,2
0.369264,0.355049,0.80418,0.526923,0.482445,2
0.556708,0.479963,0.453885,0.42228,0.282046,1
0.355713,0.386198,0.542237,0.701264,0.320799,2
0.439488,0.522773,0.820524,0.238999,0.2662,2
0.275225,0.354015,0.678531,0.630385,0.320799,1
0.419567,0.669585,0.290571,0.406724,0.357142,1
0.357295,0.469017,0.665706,0.713156,0.196415,2
0.319041,0.343304,0.630071,0.821817,0.320799,1
0.84559,0.484109,0.326787,0.33935,0.305831,1
0.532543,0.518748,0.311286,0.335554,0.343382,1
0.439132,0.649349,0.275768,0.445248,0.665081,1
0.333023,0.316792,0.58407,0.143773,0.913526,2
0.252326,0.108438,0.11249,0.101104,0.175925,2
0.45595,0.64365,0.283105,0.449329,0.612252,1
0.893708,0.298851,0.338564,0.34333,0.308535,1
0.587629,0.670758,0.274134,0.322083,0.295909,1
0.386007,0.38207,0.772373,0.253742,0.415223,2
0.312573,0.33673,0.600967,0.572535,0.20171,2
0.386863,0.61876,0.779848,0.223351,0.24708,1
0.264524,0.29261,0.513786,0.792416,0.034724,2
0.727672,0.34613,0.437635,0.439556,0.432659,1
0.57211,0.574569,0.30059,0.32788,0.356143,1
0.359162,0.670332,0.499164,0.479516,0.219331,1
0.362262,0.424221,0.838871,0.202866,0.320799,2
0.388587,0.588511,0.530357,0.298923,0.256679,2
0.72422,0.314871,0.412463,0.379522,0.342975,1
0.398844,0.364698,0.799987,0.234727,0.263176,2
0.389731,0.660511,0.667077,0.248791,0.320799,1
0.421756,0.670751,0.669194,0.261642,0.266203,1
0.958908,0.174616,0.339298,0.343879,0.309811,1
0.402324,0.580532,0.290842,0.321989,0.320799,1
0.347818,0.412677,0.843913,0.666442,0.320799,1
0.342612,0.458768,0.915196,0.180789,0.236508,1
0.594452,0.605401,0.463899,0.408792,0.289896,1
0.364681,0.535865,0.290419,0.323795,0.320799,1
0.811559,0.479402,0.430925,0.330852,0.302548,1
0.541385,0.574948,0.502227,0.485695,0.320799,2
0.353096,0.335124,0.543615,0.855166,0.728512,2
0.383946,0.666765,0.537246,0.249007,0.691142,1
0.315944,0.346694,0.668862,0.839755,0.320799,1
0.334495,0.372274,0.620792,0.740101,0.320799,2
0.350354,0.385415,0.543148,0.559296,0.516811,2
0.336089,0.419703,0.451152,0.465917,0.431827,1
0.455844,0.427895,0.429302,0.335768,0.33886,1
0.358146,0.392395,0.866366,0.226335,0.450121,1
0.36251,0.768322,0.241594,0.289817,0.253058,1
0.616245,0.389035,0.514219,0.724012,0.209318,1
0.273073,0.317063,0.247637,0.160251,0.320799,2
0.433314,0.625685,0.297,0.3201,0.290939,1
0.354606,0.331872,0.63338,0.521868,0.530086,1
0.795282,0.40694,0.511247,0.325191,0.300947,1
0.409423,0.310314,0.678326,0.237059,0.431391,2
0.312526,0.314135,0.51199,0.502794,0.320799,2
0.385727,0.524719,0.748365,0.683659,0.213111,2
0.335608,0.299387,0.506066,0.55585,0.497549,2
0.309806,0.326303,0.532994,0.258019,0.320799,2
0.338612,0.559432,0.527071,0.449863,0.277273,1
0.56059,0.593207,0.279363,0.423609,0.532669,1
0.620102,0.320699,0.40035,0.393028,0.28289,1
0.898519,0.346532,0.437838,0.47784,0.287934,1
0.419565,0.643526,0.561721,0.498899,0.503861,2
0.309048,0.321719,0.583381,0.828711,0.12366,1
0.331193,0.301873,0.442305,0.632809,0.666977,1
0.315954,0.289732,0.458203,0.17987,0.720141,1
0.842502,0.350938,0.52472,0.312973,0.299972,1
0.336443,0.704586,0.259132,0.420979,0.362377,1
0.620464,0.455408,0.314373,0.386424,0.3454,1
0.50121,0.437247,0.81779,0.255099,0.274598,1
0.379486,0.375098,0.730016,0.533882,0.719796,2
0.638914,0.420295,0.434416,0.339411,0.308104,1
0.389563,0.452354,0.828443,0.207244,0.250791,2
0.380234,0.774589,0.56996,0.516069,0.257053,2
0.371123,0.480165,0.790608,0.65611,0.192229,2
0.355506,0.559269,0.881835,0.221353,0.25875,1
0.650686,0.424554,0.334145,0.379997,0.341815,1
0.308281,0.295976,0.488413,0.161233,0.320799,1
0.332899,0.327765,0.486788,0.657372,0.320799,2
0.589269,0.323343,0.821633,0.249826,0.273158,1
0.426092,0.415247,0.774404,0.21086,0.519791,2
0.308634,0.334224,0.48576,0.550445,0.320799,1
0.450534,0.687725,0.280455,0.254478,0.565343,1
0.303885,0.32324,0.476612,0.471686,0.320799,1
0.36512,0.383805,0.871091,0.609401,0.217128,1
0.375431,0.601398,0.480511,0.47601,0.2927,1
0.324378,0.480535,0.854884,0.193568,0.320799,1
0.351346,0.307617,0.702119,0.639244,0.57516,1
0.86211,0.347111,0.425309,0.510598,0.266364,1
0.458198,0.357424,0.334501,0.379395,0.305634,1
0.34867,0.462323,0.554002,0.291045,0.453622,1
0.300458,0.285463,0.425201,0.462975,0.213346,1
0.336125,0.35306,0.526752,0.777511,0.320799,2
0.334153,0.412041,0.630969,0.232375,0.187519,1
0.317239,0.29142,0.471571,0.612069,0.739052,1
0.355983,0.639294,0.505762,0.481019,0.214099,1
0.312001,0.30978,0.261291,0.872123,0.132903,1
0.390524,0.391771,0.654583,0.218887,0.197899,2
0.4733,0.535246,0.710834,0.51661,0.269233,2
0.273211,0.196594,0.28738,0.23686,0.320799,1
0.327758,0.444889,0.731206,0.227635,0.262489,1
0.338448,0.376216,0.864811,0.216528,0.235923,1
0.608954,0.364213,0.393163,0.389276,0.281421,1
0.474077,0.619189,0.287441,0.317213,0.291263,1
0.323821,0.344108,0.508422,0.758687,0.139756,1
0.328054,0.483907,0.557342,0.432875,0.370297,1
0.46884,0.614872,0.468388,0.308117,0.320799,1
0.413155,0.539791,0.61164,0.281335,0.320799,1
0.341546,0.409301,0.800066,0.155753,0.320799,1
0.342112,0.338245,0.79462,0.633276,0.458875,1
0.394216,0.388662,0.708869,0.570081,0.181627,1
0.722043,0.339543,0.400498,0.395743,0.346272,1
0.58672,0.508471,0.452357,0.445246,0.320799,2
0.334883,0.331207,0.779025,0.54909,0.470612,2
0.392728,0.827379,0.220315,0.451752,0.278426,1
0.397633,0.343092,0.643962,0.481182,0.223706,2
0.483664,0.439795,0.432579,0.338135,0.34008,1
0.818299,0.326557,0.410676,0.321243,0.440737,1
0.932721,0.329053,0.416355,0.461857,0.290255,1
0.320131,0.451401,0.588966,0.278673,0.320799,1
0.339229,0.615885,0.551908,0.302376,0.375418,1
0.386674,0.840322,0.266813,0.308327,0.283145,1
0.317232,0.286692,0.485004,0.699844,0.791968,2
0.376513,0.510371,0.701249,0.249815,0.262677,1
0.612518,0.43071,0.325071,0.343402,0.336687,1
0.335056,0.294921,0.510976,0.797664,0.667829,2
0.39063,0.388947,0.700964,0.551132,0.192756,1
0.409182,0.623782,0.634465,0.618353,0.244174,2
0.322839,0.356938,0.837328,0.159801,0.75133,2
0.315444,0.287972,0.460909,0.158376,0.320799,1
0.533254,0.433986,0.55819,0.508957,0.695254,2
0.794073,0.363272,0.329495,0.418776,0.297599,1
0.713047,0.431743,0.314582,0.341947,0.320799,1
0.356358,0.545989,0.588753,0.257036,0.320799,1
0.330323,0.434023,0.897257,0.194446,0.214426,1
0.344631,0.651475,0.492014,0.303183,0.380227,1
0.311418,0.364718,0.44291,0.522896,0.643722,1
0.460891,0.368411,0.326606,0.338207,0.348532,1
0.514578,0.359247,0.387426,0.380218,0.347187,1
0.328077,0.436542,0.690068,0.245443,0.270747,1
0.345135,0.562261,0.274348,0.43183,0.291389,1
0.273198,0.455632,0.796357,0.212536,0.230913,1
0.486627,0.336216,0.427998,0.412305,0.276954,1
0.334126,0.41978,0.83816,0.18934,0.24655,1
0.373068,0.411016,0.716904,0.260868,0.270427,1
0.455051,0.401929,0.320402,0.38307,0.349885,1
0.32932,0.416185,0.754042,0.236022,0.320799,1
0.7636,0.319491,0.341766,0.374708,0.333551,1
0.408579,0.338113,0.499495,0.84229,0.178681,2
0.32937,0.449473,0.531801,0.606451,0.211642,1
0.341865,0.41982,0.769581,0.675077,0.209143,1
0.568019,0.417352,0.628976,0.542191,0.503766,2
0.314615,0.371126,0.788231,0.164923,0.320799,1
0.828101,0.180931,0.342243,0.342177,0.307538,1
0.579782,0.560753,0.303824,0.395896,0.349714,1
0.31468,0.359576,0.421066,0.476694,0.320799,2
0.342666,0.378345,0.707342,0.556231,0.320799,1
0.330893,0.3648,0.562193,0.638911,0.320799,2
0.621619,0.276325,0.347018,0.381813,0.303275,1
0.30942,0.341255,0.589916,0.62279,0.320799,2
0.743458,0.402474,0.41851,0.339045,0.306704,1
0.793307,0.368513,0.417035,0.398746,0.383194,1
0.67839,0.388604,0.433343,0.414314,0.459579,1
0.335609,0.401694,0.778171,0.601819,0.320799,2
0.429546,0.476659,0.570908,0.215925,0.162718,2
0.366911,0.678064,0.578616,0.24944,0.320799,1
0.311312,0.301378,0.437847,0.557128,0.601893,1
0.341686,0.362718,0.61445,0.596243,0.226062,2
0.254874,0.776184,0.235491,0.287801,0.279562,1
0.354436,0.550343,0.599655,0.458855,0.273619,1
0.34584,0.397919,0.63204,0.270877,0.26228,1
0.325846,0.404715,0.848564,0.57674,0.194414,1
0.402685,0.776682,0.259447,0.302259,0.289457,1
0.370411,0.483751,0.290648,0.313797,0.273655,1
0.552422,0.539269,0.47628,0.31929,0.320799,1
0.4464,0.501458,0.305839,0.331866,0.303471,1
0.722186,0.289049,0.443007,0.336962,0.303405,1
0.338188,0.419117,0.777598,0.216453,0.244624,1
0.320128,0.295036,0.480589,0.758916,0.67657,1
0.825211,0.167854,0.336831,0.341221,0.308119,1
0.837664,0.186494,0.343387,0.374402,0.306679,1
0.347528,0.392325,0.581111,0.809127,0.320799,2
0.459156,0.632874,0.485861,0.689253,0.213014,1
0.353025,0.441373,0.487899,0.295892,0.290395,1
0.525792,0.772198,0.536511,0.437755,0.320799,1
0.765292,0.19335,0.397063,0.380958,0.339184,1
0.369852,0.522042,0.80298,0.234702,0.248688,1
0.309712,0.311655,0.515727,0.929336,0.320799,2
0.667257,0.423811,0.337474,0.382628,0.33976,1
0.412094,0.648234,0.246321,0.429633,0.360508,1
0.318004,0.303128,0.461509,0.20502,0.764121,1
0.39455,0.659887,0.565998,0.270874,0.277251,1
0.348689,0.456342,0.472436,0.444533,0.416894,1
0.374232,0.507863,0.280736,0.427982,0.296032,1
0.320663,0.325891,0.492681,0.65825,0.583536,2
0.469672,0.708679,0.27729,0.587663,0.22424,1
0.437198,0.277981,0.725378,0.533208,0.427851,2
0.46629,0.731168,0.278527,0.454478,0.474904,1
0.321103,0.398505,0.878359,0.207202,0.320799,1
0.380497,0.59775,0.299583,0.401692,0.375489,1
0.386685,0.322534,0.66249,0.790904,0.138892,1
0.408819,0.705061,0.545501,0.428797,0.366836,1
0.459343,0.517239,0.704562,0.591993,0.219439,2
0.681153,0.346247,0.340773,0.3839,0.308588,1
0.149982,0.046473,0.255284,0.450182,0.529921,1
0.325647,0.328401,0.538915,0.804611,0.166716,1
0.341636,0.39453,0.496764,0.510456,0.539066,2
0.469646,0.376504,0.577475,0.600255,0.437912,2
0.326284,0.346998,0.563393,0.634011,0.211455,2
0.303245,0.279222,0.443127,0.478864,0.619122,1
0.395748,0.547803,0.45832,0.318653,0.320799,1
0.53328,0.616541,0.268306,0.49866,0.565721,1
0.340848,0.405333,0.688383,0.533593,0.223909,1
0.420332,0.731096,0.54943,0.474883,0.471254,1
0.324571,0.375131,0.714118,0.61046,0.320799,1
0.333335,0.430886,0.478573,0.793986,0.320799,2
0.341179,0.333672,0.488034,0.280304,0.568085,1
0.554308,0.47726,0.316751,0.388913,0.30062,1
0.31644,0.335619,0.588112,0.510351,0.456682,2
0.483676,0.518319,0.446467,0.286094,0.769362,1
0.460815,0.703936,0.511709,0.552234,0.255018,1
0.478458,0.390403,0.864036,0.211501,0.416451,2
0.455447,0.453157,0.424242,0.33403,0.338766,1
0.473052,0.595137,0.668069,0.291416,0.286264,2
0.388834,0.788377,0.221318,0.295047,0.37013,1
0.419031,0.336738,0.763279,0.201433,0.424259,2
0.655485,0.456486,0.327962,0.400077,0.304459,1
0.345701,0.320074,0.631751,0.712021,0.765135,2
0.407239,0.753578,0.275786,0.416948,0.2894,1
0.429835,0.328114,0.628522,0.873334,0.15774,1
0.436423,0.297782,0.605131,0.802861,0.596724,2
0.700243,0.440926,0.439344,0.587439,0.251997,1
0.363914,0.398294,0.93526,0.585206,0.228592,1
0.394515,0.448197,0.657978,0.541644,0.702396,2
0.338671,0.377188,0.857626,0.239209,0.240997,1
0.350343,0.334289,0.557626,0.834563,0.644831,2
0.416368,0.440053,0.719422,0.251336,0.222271,2
0.323029,0.304846,0.436665,0.671802,0.13881,2
0.400671,0.643329,0.273531,0.310626,0.290841,1
0.877088,0.298803,0.340918,0.341315,0.306992,1
0.507349,0.43063,0.754075,0.487853,0.393489,1
0.451558,0.636122,0.26984,0.410349,0.288994,1
0.475983,0.055353,0.254253,0.72167,0.175179,1
0.38839,0.680916,0.638774,0.489918,0.320799,1
0.392121,0.567225,0.288928,0.315943,0.283947,1
0.517454,0.622606,0.292569,0.312636,0.365883,1
0.414206,0.547462,0.577549,0.293939,0.374589,1
0.36427,0.708133,0.236003,0.537857,0.541941,1
0.777831,0.3604,0.333616,0.408618,0.298698,1
0.375399,0.415368,0.743978,0.258458,0.265691,1
0.314087,0.30248,0.448899,0.592696,0.320799,1
0.415904,0.381174,0.72227,0.833848,0.165786,2
0.33044,0.392584,0.550253,0.233653,0.541293,2
0.312708,0.358602,0.60614,0.358756,0.320799,2
0.569954,0.612168,0.264953,0.234734,0.320799,1
0.668375,0.496405,0.540592,0.517148,0.269922,1
0.359035,0.450309,0.527845,0.28158,0.437125,1
0.686644,0.19165,0.405686,0.39877,0.299603,1
0.322975,0.305248,0.435418,0.663891,0.1067,2
0.356636,0.640055,0.272134,0.320651,0.299995,1
0.349066,0.541781,0.477373,0.421583,0.296823,1
0.310622,0.313056,0.559199,0.358756,0.320799,1
0.40081,0.75265,0.254074,0.604383,0.251079,2
0.344242,0.57764,0.570307,0.55432,0.214357,1
0.279691,0.420607,0.876806,0.20023,0.320799,1
0.325883,0.283764,0.472708,0.666959,0.565241,2
0.729121,0.279427,0.389411,0.395163,0.304602,1
0.354754,0.353425,0.768072,0.684111,0.727293,2
0.393625,0.342977,0.734683,0.565429,0.219196,2
0.38191,0.44393,0.80075,0.228783,0.262594,1
0.376943,0.748687,0.492734,0.535658,0.509554,2
0.33512,0.316207,0.728604,0.568993,0.44067,1
0.822886,0.292028,0.402466,0.406671,0.298578,1
0.71139,0.281313,0.383336,0.377589,0.342256,1
0.445613,0.517886,0.308296,0.397846,0.285909,1
0.374146,0.639436,0.705767,0.521169,0.245798,1
0.330315,0.493045,0.510756,0.508839,0.264943,1
0.340225,0.399692,0.857166,0.633898,0.54671,2
0.343435,0.324373,0.793663,0.61747,0.692229,2
0.44294,0.612394,0.481777,0.302396,0.663592,1
0.471873,0.370131,0.332199,0.373889,0.320799,1
0.794035,0.340031,0.402991,0.379942,0.34063,1
0.718723,0.291153,0.403896,0.405898,0.305161,1
0.484799,0.628928,0.294059,0.421136,0.281881,1
0.331278,0.422938,0.892138,0.144546,0.320799,1
0.341762,0.573563,0.73414,0.496927,0.320799,1
0.442539,0.533064,0.463106,0.428539,0.246775,1
0.548935,0.507686,0.682778,0.299353,0.287973,1
0.314757,0.36088,0.433802,0.639226,0.320799,2
0.322535,0.343144,0.688604,0.566891,0.214513,2
0.397111,0.618464,0.656741,0.647005,0.251836,2
0.853945,0.346544,0.397952,0.384219,0.304322,1
0.462164,0.556741,0.286431,0.317615,0.291864,2
0.577543,0.360928,0.343934,0.373397,0.332427,1
0.313314,0.373665,0.437161,0.648791,0.320799,2
0.319436,0.301111,0.487893,0.500788,0.662803,1
0.328052,0.294111,0.190546,0.725117,0.087163,2
0.404966,0.43032,0.737911,0.244024,0.42486,1
0.518794,0.448574,0.449071,0.443897,0.223197,1
0.360877,0.324831,0.556848,0.577708,0.320799,2
0.320848,0.32793,0.463718,0.181195,0.848439,1
0.353073,0.694917,0.256738,0.299827,0.286831,1
0.340848,0.444612,0.870026,0.183645,0.226661,1
0.831691,0.287141,0.644748,0.280116,0.288281,1
0.316321,0.27959,0.44459,0.584883,0.754615,1
0.572207,0.46663,0.322657,0.388334,0.358412,1
0.3432,0.463827,0.713425,0.585621,0.632458,2
0.464637,0.641843,0.270005,0.308162,0.286671,1
0.326885,0.344679,0.567867,0.511,0.648481,2
0.389666,0.684449,0.243834,0.457087,0.443353,2
0.334533,0.359329,0.578777,0.820984,0.320799,2
0.330449,0.431194,0.8957,0.191752,0.211379,1
0.598082,0.519041,0.307994,0.33125,0.346979,1
0.337358,0.47606,0.640819,0.240026,0.320799,1
0.259143,0.382288,0.695643,0.181895,0.201562,2
0.534652,0.549858,0.294808,0.33029,0.299543,1
0.500586,0.508885,0.309662,0.435168,0.662143,1
0.401143,0.692928,0.2423,0.303213,0.281319,1
0.268925,0.320153,0.49787,0.72106,0.063776,2
0.388766,0.590227,0.5511,0.242824,0.758617,1
0.347654,0.551407,0.286447,0.321886,0.320799,1
0.392559,0.804348,0.221693,0.294094,0.268154,1
0.30223,0.268636,0.402739,0.469105,0.659593,1
0.383256,0.503024,0.727232,0.749798,0.201289,2
0.665392,0.547646,0.290457,0.591047,0.252389,1
0.713708,0.2805,0.39068,0.394232,0.305199,1
0.405966,0.318524,0.52457,0.814419,0.180569,1
0.338625,0.316497,0.755565,0.585789,0.471199,2
0.414311,0.379283,0.646003,0.566527,0.757558,2
0.492284,0.692197,0.29091,0.322598,0.378186,1
0.434969,0.37706,0.309038,0.317426,0.288057,1
0.327009,0.465389,0.19791,0.287544,0.369369,1
0.334023,0.328495,0.442036,0.564013,0.586639,1
0.378376,0.368201,0.774362,0.223561,0.320799,2
0.474205,0.333156,0.746575,0.698008,0.161979,2
0.3583,0.745784,0.262973,0.442066,0.469146,1
0.39132,0.665364,0.598281,0.547185,0.228152,2
0.609415,0.361434,0.404287,0.391254,0.301949,1
0.327335,0.366601,0.540479,0.640334,0.128036,2
0.362161,0.888723,0.206848,0.276917,0.320799,1
0.76823,0.348552,0.332978,0.377861,0.311822,1
0.32066,0.356244,0.573943,0.843361,0.17032,1
0.374397,0.456579,0.851587,0.186032,0.518328,2
0.366906,0.814569,0.247595,0.30432,0.283096,1
0.341208,0.626266,0.49189,0.416529,0.39094,1
0.619706,0.346789,0.394286,0.404915,0.289859,1
0.51728,0.658597,0.52256,0.504717,0.272448,1
0.320294,0.331813,0.590109,0.245561,0.187307,2
0.408939,0.604606,0.537563,0.302275,0.289219,1
0.35228,0.47236,0.898177,0.201714,0.244854,1
0.326849,0.4704,0.650085,0.247303,0.275524,1
0.648065,0.361237,0.426041,0.469473,0.209117,1
0.580197,0.622911,0.471505,0.410779,0.286037,1
0.352491,0.611614,0.256256,0.454642,0.279833,1
0.357617,0.44609,0.660982,0.553713,0.227986,2
0.845402,0.37107,0.411016,0.518186,0.250737,1
0.34102,0.34123,0.509351,0.571392,0.320799,2
0.40095,0.723565,0.514342,0.470682,0.565823,1
0.35214,0.738366,0.233254,0.498948,0.599912,1
0.49034,0.337473,0.704811,0.502959,0.25893,2
0.399525,0.529788,0.247655,0.305998,0.280029,1
0.759145,0.327329,0.33447,0.339655,0.355517,1
0.337,0.28825,0.484419,0.863476,0.122343,1
0.384119,0.631186,0.255241,0.316515,0.352925,1
0.428498,0.69131,0.574251,0.506988,0.456232,2
0.32201,0.405535,0.858497,0.215156,0.320799,1
0.345398,0.416265,0.600261,0.660197,0.078628,2
0.327967,0.362197,0.524687,0.784884,0.095946,2
0.337788,0.336664,0.603882,0.631644,0.320799,1
0.610733,0.31454,0.393718,0.384681,0.347605,1
0.588768,0.517565,0.310279,0.338756,0.320799,1
0.309833,0.370875,0.197073,0.762946,0.17037,2
0.801078,0.442544,0.448633,0.464502,0.2807,1
0.45393,0.625105,0.517938,0.600185,0.423503,1
0.383733,0.773756,0.230789,0.292971,0.274338,1
0.40206,0.767211,0.245506,0.557541,0.238631,1
0.334211,0.329297,0.491831,0.632033,0.677035,2
0.482927,0.596504,0.502466,0.688368,0.242411,1
0.318079,0.305673,0.465434,0.193057,0.320799,1
0.942513,0.17901,0.337418,0.339105,0.3045,1
0.324182,0.322939,0.510141,0.761013,0.320799,2
0.331737,0.356081,0.50615,0.753751,0.320799,1
0.339233,0.400745,0.69876,0.745722,0.320799,1
0.311854,0.302224,0.522133,0.51379,0.320799,2
0.51553,0.42501,0.207557,0.22346,0.242175,1
0.385243,0.426218,0.702374,0.665148,0.320799,2
0.679341,0.42717,0.333203,0.383653,0.306421,1
0.317373,0.301639,0.508556,0.827569,0.320799,2
0.329477,0.413633,0.811048,0.205461,0.320799,1
0.773755,0.329175,0.477875,0.514365,0.420726,1
0.565381,0.648469,0.267708,0.311422,0.293489,1
0.283925,0.346794,0.603221,0.645369,0.320799,2
0.348738,0.375451,0.66744,0.649263,0.807986,2
0.419212,0.727122,0.584831,0.453002,0.27607,1
